unique_id,demographics,channel_preference,satisfaction_level,status,income_level,transaction_frequency,region
419,Djerba_Female,web,0.5560463993184253,active,high,6,Sfax
420,Tunis_Male,branch,0.48531443150733555,active,medium,10,Djerba
421,Sousse_Female,branch,0.3099604034686397,active,high,4,Sfax
422,Sfax_Male,web,0.5230529522078017,active,medium,5,Sfax
423,Djerba_Female,branch,0.533859489826887,active,high,2,Sfax
424,Tunis_Male,branch,0.46185646396897245,active,high,9,Djerba
425,Djerba_Female,branch,0.44089808852039936,active,medium,7,Tunis
426,Djerba_Male,web,0.561455033115349,active,high,5,Sfax
427,Sousse_Female,mobile,0.38712696186007267,active,medium,5,Sousse
428,Djerba_Male,branch,0.6310323668785071,active,medium,2,Sfax
429,Sousse_Female,mobile,0.515958736894997,active,high,4,Sfax
430,Sfax_Male,web,0.5729436697808243,active,low,2,Djerba
431,Sfax_Female,mobile,0.41958672398372765,active,low,4,Tunis
432,Djerba_Male,branch,0.5286456662728243,active,medium,7,Tunis
433,Djerba_Female,branch,0.48698262895348055,active,low,7,Sousse
434,Tunis_Male,web,0.4767599381925465,active,high,9,Tunis
435,Djerba_Female,web,0.610958738367008,active,low,3,Tunis
436,Tunis_Male,web,0.3376816403557631,active,low,10,Sfax
437,Sfax_Female,mobile,0.6756609480674842,active,low,5,Sousse
438,Sfax_Male,web,0.589625535117493,active,low,9,Sfax
439,Sfax_Female,mobile,0.6932473903451297,active,high,2,Sousse
440,Tunis_Male,mobile,0.6296166336652735,active,low,8,Djerba
441,Tunis_Female,mobile,0.4930515745488552,active,low,2,Tunis
442,Tunis_Male,branch,0.5387435873532866,active,medium,3,Djerba
443,Sfax_Female,branch,0.3811105845174885,active,medium,2,Sfax
444,Djerba_Male,branch,0.45663700359139336,active,medium,6,Sousse
445,Djerba_Female,branch,0.4305410724029077,active,low,1,Djerba
446,Tunis_Male,web,0.5472499530934687,active,low,7,Sfax
447,Djerba_Female,branch,0.5153799391867809,active,medium,8,Sousse
448,Sousse_Male,branch,0.5260306665619325,active,high,7,Djerba
449,Sfax_Female,branch,0.6910769134180139,active,high,4,Djerba
450,Djerba_Male,mobile,0.6431445212388429,active,medium,2,Sfax
451,Sousse_Female,mobile,0.5279333823132243,active,high,7,Sousse
452,Tunis_Male,branch,0.45463428533927575,active,medium,1,Sfax
453,Sfax_Female,mobile,0.6336361030041665,active,low,10,Sfax
454,Sfax_Male,web,0.464405298259315,active,low,1,Tunis
455,Sfax_Female,mobile,0.3176909237946195,active,medium,6,Djerba
456,Sousse_Male,branch,0.6716601422745145,active,low,7,Tunis
457,Sousse_Female,mobile,0.5656526177332517,active,low,6,Sfax
458,Sousse_Male,web,0.5930192874909301,active,medium,1,Djerba
459,Djerba_Female,branch,0.4301281608955363,active,low,1,Tunis
460,Tunis_Male,mobile,0.36184558385113286,active,high,10,Tunis
461,Tunis_Female,branch,0.5666908568332113,active,medium,9,Tunis
462,Sousse_Male,web,0.31232990996167526,active,low,2,Djerba
463,Sousse_Female,branch,0.6106030996057255,active,high,8,Sousse
464,Sousse_Male,web,0.6835189935486371,active,high,10,Djerba
465,Djerba_Female,branch,0.4769206832092521,active,high,6,Sfax
466,Sousse_Male,web,0.6408970965809317,active,high,10,Tunis
467,Sfax_Female,branch,0.678560193871612,active,low,6,Sfax
468,Tunis_Male,branch,0.6533046975795466,active,medium,8,Djerba
469,Sousse_Female,web,0.3481650088577696,active,low,1,Sousse
470,Sousse_Male,mobile,0.6876866242897841,active,medium,10,Tunis
471,Tunis_Female,mobile,0.3421979552672126,active,medium,4,Djerba
472,Djerba_Male,mobile,0.4922110022398928,active,high,2,Tunis
473,Sousse_Female,web,0.6311732941159187,active,medium,3,Sousse
474,Djerba_Male,branch,0.4225391121151293,active,high,8,Sousse
475,Tunis_Female,branch,0.4595177337264389,active,medium,1,Sfax
476,Sfax_Male,branch,0.6707996302522137,active,low,5,Sousse
477,Tunis_Female,mobile,0.5425393131952735,active,medium,9,Tunis
478,Sousse_Male,mobile,0.39195020129666935,active,low,7,Sousse
479,Tunis_Female,mobile,0.6288243899474528,active,high,5,Sousse
480,Djerba_Male,branch,0.6064670725068415,active,low,9,Djerba
481,Tunis_Female,mobile,0.504978899740064,active,medium,10,Djerba
482,Sousse_Male,mobile,0.6276542709735051,active,high,6,Tunis
483,Sousse_Female,web,0.4329229163598162,active,medium,7,Sousse
484,Tunis_Male,mobile,0.6978498450315173,active,high,6,Djerba
485,Sousse_Female,mobile,0.637429559464013,active,medium,8,Sousse
486,Tunis_Male,branch,0.664501154106921,active,low,7,Tunis
487,Sfax_Female,web,0.5418630156496216,active,medium,2,Sfax
488,Sfax_Male,mobile,0.32917783884240764,active,low,9,Sfax
489,Tunis_Female,branch,0.4303167218486598,active,medium,7,Sousse
490,Tunis_Male,web,0.368633352860366,active,high,7,Tunis
491,Sfax_Female,web,0.5404611674803503,active,low,6,Tunis
492,Sousse_Male,branch,0.6042553677091278,active,high,1,Sfax
493,Sousse_Female,web,0.3653144798342062,active,high,10,Tunis
494,Sfax_Male,branch,0.6361179072241975,active,high,10,Sfax
495,Djerba_Female,branch,0.3355672193013979,active,low,1,Sfax
496,Tunis_Male,branch,0.5045527196257716,active,low,6,Tunis
497,Djerba_Female,mobile,0.4425566472255381,active,medium,3,Tunis
498,Sousse_Male,web,0.42776249606304817,active,low,7,Djerba
499,Djerba_Female,branch,0.6723936093191663,active,low,9,Tunis
500,Djerba_Male,mobile,0.6433476430095368,active,low,3,Sfax
501,Sousse_Female,web,0.667217816181141,active,medium,2,Djerba
502,Tunis_Male,mobile,0.6951184338850059,active,medium,4,Tunis
503,Sousse_Female,web,0.5575352024460385,active,medium,1,Sousse
504,Sousse_Male,mobile,0.30322622707826097,active,low,2,Djerba
505,Djerba_Female,branch,0.5120176594884889,active,high,4,Sfax
506,Djerba_Male,branch,0.6297225740102699,active,high,3,Djerba
507,Sousse_Female,mobile,0.32721562591844217,active,high,6,Sousse
508,Djerba_Male,web,0.56706698762984,active,low,1,Tunis
509,Sousse_Female,mobile,0.6340205763541882,active,medium,5,Sousse
510,Sousse_Male,mobile,0.6702992043659902,active,medium,10,Tunis
511,Sousse_Female,branch,0.38559920936489317,active,medium,9,Djerba
512,Sousse_Male,branch,0.5654498686104696,active,high,10,Tunis
513,Sousse_Female,web,0.505406602313566,active,low,6,Sousse
514,Tunis_Male,mobile,0.6892924843595001,active,medium,2,Sfax
515,Sousse_Female,mobile,0.3930197324685195,active,medium,10,Sfax
516,Djerba_Male,web,0.5133036677849641,active,medium,1,Sousse
517,Djerba_Female,branch,0.3267357244572605,active,medium,4,Tunis
518,Sousse_Male,mobile,0.6527748977507839,active,medium,9,Tunis
519,Tunis_Female,web,0.3276152407225265,active,high,8,Sousse
520,Sfax_Male,mobile,0.40852703173116256,active,medium,3,Tunis
521,Djerba_Female,branch,0.5197813594788675,active,low,7,Sousse
522,Djerba_Male,mobile,0.36296886588390664,active,high,7,Djerba
523,Sousse_Female,branch,0.6454200386579663,active,high,10,Sfax
524,Djerba_Male,branch,0.31472188789346034,active,low,2,Sfax
525,Sfax_Female,mobile,0.5960307689739659,active,medium,4,Djerba
526,Djerba_Male,branch,0.4758247257086965,active,high,7,Djerba
527,Tunis_Female,mobile,0.645334183282189,active,high,1,Djerba
528,Djerba_Male,branch,0.622341708262568,active,medium,9,Sfax
529,Tunis_Female,mobile,0.42658537356576964,active,medium,4,Sfax
530,Sfax_Male,web,0.4815907114813306,active,medium,5,Djerba
531,Djerba_Female,web,0.6486808376239935,active,low,10,Djerba
532,Sfax_Male,mobile,0.5189508700267397,active,high,1,Tunis
533,Sfax_Female,web,0.3470110630636012,active,medium,8,Sousse
534,Sfax_Male,mobile,0.6768199298606528,active,medium,10,Tunis
535,Djerba_Female,web,0.5657120659795594,active,medium,2,Sousse
536,Djerba_Male,web,0.48026355943924803,active,low,7,Tunis
537,Sfax_Female,branch,0.6470286169586383,active,medium,5,Tunis
538,Sousse_Male,mobile,0.4183091563990273,active,high,7,Sfax
539,Sfax_Female,mobile,0.3705369184941716,active,medium,1,Sfax
540,Djerba_Male,web,0.6116409242165912,active,low,1,Tunis
541,Tunis_Female,mobile,0.6974077220049953,active,high,4,Djerba
542,Tunis_Male,branch,0.468683076935402,active,low,4,Sfax
543,Tunis_Female,branch,0.5255830868277571,active,medium,1,Tunis
544,Sfax_Male,web,0.4071448196436551,active,medium,3,Djerba
545,Sfax_Female,web,0.5952108314780655,active,high,1,Sfax
546,Sfax_Male,mobile,0.4283362529410048,active,low,9,Djerba
547,Sousse_Female,branch,0.5958403150298983,active,high,9,Tunis
548,Djerba_Male,mobile,0.4496394006020148,active,medium,3,Sfax
549,Sousse_Female,web,0.554523424043875,active,medium,9,Sfax
550,Djerba_Male,mobile,0.609398983643326,active,medium,3,Djerba
551,Sousse_Female,web,0.43292466665706564,active,low,7,Sousse
552,Tunis_Male,web,0.5330878868973166,active,low,5,Sousse
553,Sousse_Female,web,0.5883602807274655,active,high,5,Djerba
554,Sousse_Male,branch,0.6612181529506498,active,high,4,Tunis
555,Sfax_Female,mobile,0.5277472072029131,active,medium,10,Tunis
556,Djerba_Male,web,0.43327986869760077,active,high,3,Sousse
557,Sousse_Female,branch,0.532730460966579,active,low,9,Sfax
558,Djerba_Male,mobile,0.487559613532783,active,medium,9,Sfax
559,Sfax_Female,mobile,0.5420594761078843,active,low,6,Djerba
560,Sfax_Male,mobile,0.5637137251350395,active,high,1,Tunis
561,Tunis_Female,branch,0.3083506133219976,active,high,7,Djerba
562,Djerba_Male,branch,0.3033833894599744,active,high,1,Sousse
563,Sfax_Female,mobile,0.5097374474799646,active,low,3,Sousse
564,Sousse_Male,branch,0.4452832207364155,active,medium,1,Sousse
565,Sousse_Female,branch,0.6072751147631328,active,high,4,Sousse
566,Sousse_Male,web,0.5334773517196643,active,high,10,Djerba
567,Tunis_Female,web,0.6038806986305676,active,high,1,Djerba
568,Tunis_Male,mobile,0.659661290736649,active,medium,4,Djerba
569,Djerba_Female,mobile,0.5686166305477214,active,low,1,Tunis
570,Tunis_Male,web,0.4815008515804632,active,low,8,Djerba
571,Sfax_Female,mobile,0.44767618251143304,active,medium,4,Sousse
572,Sfax_Male,mobile,0.3997087059758916,active,low,1,Sfax
573,Sfax_Female,branch,0.31553389528050607,active,low,5,Tunis
574,Sfax_Male,branch,0.41010677670037193,active,low,2,Djerba
575,Djerba_Female,branch,0.31237033359473654,active,medium,1,Djerba
576,Djerba_Male,branch,0.6270028589535516,active,low,6,Djerba
577,Sousse_Female,web,0.3081838760225928,active,medium,4,Sfax
578,Tunis_Male,web,0.4176441086725372,active,medium,8,Djerba
579,Tunis_Female,web,0.527978162747594,active,low,8,Tunis
580,Sfax_Male,web,0.39869891911614636,active,medium,5,Djerba
581,Sfax_Female,mobile,0.6322402700835115,active,medium,8,Tunis
582,Djerba_Male,web,0.5847723466804758,active,medium,3,Sfax
583,Djerba_Female,web,0.5801187480266559,active,low,5,Djerba
584,Tunis_Male,branch,0.6253125304889497,active,low,5,Sousse
585,Sousse_Female,branch,0.31899183008922555,active,medium,2,Djerba
586,Sfax_Male,web,0.4493873926163286,active,low,2,Sfax
587,Sousse_Female,mobile,0.607130486260371,active,high,9,Sousse
588,Djerba_Male,web,0.45724781944400517,active,low,8,Tunis
589,Sfax_Female,mobile,0.5464108665988369,active,medium,2,Djerba
590,Sousse_Male,mobile,0.5981745179931383,active,low,8,Tunis
591,Tunis_Female,branch,0.5869944463376227,active,high,8,Djerba
592,Tunis_Male,branch,0.5414430601463704,active,low,7,Sousse
593,Sfax_Female,web,0.6548696103239069,active,low,2,Tunis
594,Djerba_Male,branch,0.6816669563347187,active,high,4,Tunis
595,Tunis_Female,mobile,0.5286253481532309,active,medium,1,Tunis
596,Djerba_Male,web,0.3824360632910426,active,low,3,Sousse
597,Tunis_Female,mobile,0.43681043610181125,active,high,3,Djerba
598,Djerba_Male,mobile,0.4926064055841203,active,high,8,Djerba
599,Sousse_Female,branch,0.5259712834532188,active,medium,10,Sousse
600,Sousse_Male,web,0.6086779961316209,active,high,7,Sfax
601,Sousse_Female,mobile,0.3697989310825419,active,low,3,Sfax
602,Sfax_Male,mobile,0.6256408324422007,active,high,8,Djerba
603,Djerba_Female,branch,0.5374514121836409,active,low,5,Tunis
604,Djerba_Male,mobile,0.6293679678401043,active,low,7,Sousse
605,Sfax_Female,web,0.6746888312780227,active,low,3,Tunis
606,Tunis_Male,branch,0.3695451485236203,active,low,10,Sousse
607,Djerba_Female,branch,0.5101913746033004,active,medium,3,Sousse
608,Tunis_Male,branch,0.6718479804735764,active,medium,9,Tunis
609,Tunis_Female,mobile,0.4029648767645124,active,low,7,Sfax
610,Djerba_Male,mobile,0.5373476755284025,active,low,3,Djerba
611,Sousse_Female,mobile,0.3140042398430372,active,high,10,Djerba
612,Sfax_Male,web,0.37407917850223626,active,high,4,Djerba
613,Sfax_Female,branch,0.4897739179996773,active,high,7,Sfax
614,Sfax_Male,web,0.45299801969204134,active,medium,2,Tunis
615,Tunis_Female,branch,0.6982688067923786,active,low,6,Sfax
616,Sousse_Male,mobile,0.3413000560199029,active,low,3,Sfax
617,Sousse_Female,web,0.44435049614709515,active,medium,9,Tunis
618,Djerba_Male,branch,0.47503682707145317,active,medium,7,Tunis
619,Sousse_Female,mobile,0.44212798847338525,active,low,10,Tunis
620,Tunis_Male,web,0.3393538697897993,active,high,10,Sousse
621,Tunis_Female,web,0.460969981115108,active,high,8,Djerba
622,Sousse_Male,mobile,0.4495675644476019,active,medium,3,Tunis
623,Sousse_Female,branch,0.4546279458800313,active,high,4,Tunis
624,Sousse_Male,branch,0.3539017856460218,active,medium,8,Sfax
625,Sfax_Female,mobile,0.6893474396385026,active,medium,6,Sfax
626,Sousse_Male,web,0.3592851357547724,active,low,6,Djerba
627,Sfax_Female,mobile,0.575149370024425,active,low,10,Sousse
628,Sousse_Male,mobile,0.5907220427025599,active,high,1,Sfax
629,Sousse_Female,branch,0.6704158109998541,active,medium,2,Sfax
630,Sfax_Male,branch,0.4819766019368399,active,high,2,Tunis
631,Sousse_Female,web,0.5796793620620306,active,high,1,Sfax
632,Sousse_Male,mobile,0.33121067013444067,active,low,10,Sousse
633,Tunis_Female,mobile,0.3523053483720384,active,low,6,Sousse
634,Tunis_Male,web,0.4023118152130196,active,high,2,Tunis
635,Sfax_Female,branch,0.31572683008848684,active,low,2,Tunis
636,Tunis_Male,web,0.642937004698659,active,low,5,Djerba
637,Sfax_Female,branch,0.41208341062217796,active,medium,7,Djerba
638,Djerba_Male,mobile,0.39807328701687833,active,high,4,Sousse
639,Sousse_Female,mobile,0.6546557654985823,active,low,9,Sfax
640,Tunis_Male,web,0.4826216342188564,active,high,1,Tunis
641,Djerba_Female,mobile,0.5872999633919697,active,low,6,Sfax
642,Sousse_Male,branch,0.5391687007484479,active,low,4,Sousse
643,Tunis_Female,branch,0.40714126280466073,active,low,1,Djerba
644,Sfax_Male,branch,0.4874502688837377,active,high,5,Tunis
645,Tunis_Female,branch,0.4850830629695513,active,medium,4,Djerba
646,Sfax_Male,branch,0.6490352564991215,active,medium,1,Sousse
647,Tunis_Female,web,0.33842679531440856,active,low,4,Sousse
648,Tunis_Male,mobile,0.45119868705558497,active,high,6,Djerba
649,Djerba_Female,web,0.42850317896298407,active,high,4,Sfax
650,Djerba_Male,web,0.5944524770012327,active,high,2,Sfax
651,Tunis_Female,branch,0.6649150825876515,active,high,9,Sfax
652,Sfax_Male,branch,0.40568770970245355,active,high,6,Tunis
653,Tunis_Female,web,0.5865125886138316,active,high,1,Sfax
654,Djerba_Male,web,0.5439391211273954,active,high,1,Sousse
655,Sfax_Female,mobile,0.47178184636460585,active,high,5,Djerba
656,Djerba_Male,web,0.42603776136221344,active,low,10,Tunis
657,Djerba_Female,mobile,0.6788139141286208,active,high,9,Sousse
658,Tunis_Male,web,0.587073528062751,active,low,6,Tunis
659,Sousse_Female,web,0.5292132614019509,active,high,3,Djerba
660,Sousse_Male,branch,0.6050596083031436,active,medium,1,Sfax
661,Sousse_Female,branch,0.5438990724189394,active,medium,2,Djerba
662,Tunis_Male,branch,0.5042554065766351,active,high,1,Djerba
663,Sfax_Female,mobile,0.3856963740577625,active,low,10,Tunis
664,Sfax_Male,branch,0.577537761800132,active,low,7,Sousse
665,Sousse_Female,mobile,0.49377628599487655,active,high,1,Djerba
666,Tunis_Male,mobile,0.5951144373766777,active,high,7,Sousse
667,Sfax_Female,mobile,0.466394720338908,active,low,4,Djerba
668,Sousse_Male,web,0.695433383505541,active,low,5,Djerba
669,Djerba_Female,web,0.6775489934130926,active,low,4,Tunis
670,Sfax_Male,web,0.5056184463368114,active,low,8,Sfax
671,Djerba_Female,mobile,0.6413411437789744,active,high,1,Tunis
672,Sfax_Male,web,0.31643191330656856,active,medium,6,Sousse
673,Sousse_Female,mobile,0.501915529337439,active,high,5,Sousse
674,Tunis_Male,mobile,0.6421981724725745,active,low,7,Sfax
675,Sousse_Female,mobile,0.38882099215260135,active,low,2,Sousse
676,Djerba_Male,web,0.5946870964043893,active,low,1,Tunis
677,Tunis_Female,web,0.34851379887734885,active,low,5,Tunis
678,Djerba_Male,mobile,0.4692783845735065,active,low,10,Sfax
679,Sfax_Female,mobile,0.66080149219097,active,high,1,Sousse
680,Sfax_Male,web,0.4360408689730915,active,low,9,Sfax
681,Djerba_Female,branch,0.42197556802217917,active,medium,9,Sfax
682,Sfax_Male,web,0.3049184663343178,active,low,7,Sfax
683,Sfax_Female,web,0.5697910432538587,active,low,1,Tunis
684,Sousse_Male,branch,0.4812647536655135,active,high,5,Sfax
685,Djerba_Female,branch,0.6681810795741405,active,medium,8,Sfax
686,Tunis_Male,branch,0.5900983564828637,active,high,3,Sfax
687,Tunis_Female,web,0.30824081315068513,active,low,9,Sousse
688,Sfax_Male,mobile,0.3689328443013804,active,high,8,Sousse
689,Tunis_Female,branch,0.4271544094489966,active,low,8,Djerba
690,Tunis_Male,mobile,0.3781908493574636,active,medium,1,Sfax
691,Sousse_Female,web,0.30842590868784,active,medium,7,Tunis
692,Tunis_Male,web,0.4356203107461047,active,high,2,Sousse
693,Tunis_Female,mobile,0.32006366657708885,active,low,6,Sousse
694,Sfax_Male,mobile,0.3599527145742838,active,low,8,Tunis
695,Sousse_Female,web,0.4212840754827325,active,high,6,Sfax
696,Tunis_Male,web,0.3928210896411358,active,high,9,Tunis
697,Sousse_Female,mobile,0.6755793359253983,active,medium,9,Sousse
698,Tunis_Male,web,0.341662107972462,active,low,3,Djerba
699,Djerba_Female,branch,0.4747691791593841,active,low,1,Djerba
700,Sousse_Male,mobile,0.6043961961875475,active,low,7,Sfax
701,Djerba_Female,branch,0.42808844899442183,active,medium,5,Djerba
702,Tunis_Male,web,0.6138057421006817,active,medium,6,Sousse
703,Tunis_Female,web,0.5463318572864759,active,low,10,Sousse
704,Sousse_Male,branch,0.6048406514969948,active,low,3,Tunis
705,Tunis_Female,mobile,0.6859410936282788,active,high,7,Djerba
706,Djerba_Male,mobile,0.5850817252355938,active,medium,4,Sfax
707,Sfax_Female,web,0.45247441829229457,active,high,6,Sfax
708,Djerba_Male,branch,0.6063480772246975,active,high,8,Djerba
709,Tunis_Female,mobile,0.586207162108344,active,low,6,Sfax
710,Djerba_Male,mobile,0.6027968451636372,active,low,1,Djerba
711,Sfax_Female,web,0.3363496551578283,active,medium,5,Sfax
712,Sousse_Male,mobile,0.5421651487893075,active,low,2,Sfax
713,Sousse_Female,mobile,0.4290565211381278,active,low,2,Sfax
714,Sousse_Male,branch,0.5828156706055245,active,medium,1,Sfax
715,Sousse_Female,branch,0.30780878008806517,active,medium,1,Tunis
716,Tunis_Male,mobile,0.6106871136670862,active,high,10,Sousse
717,Sousse_Female,web,0.33974720861463037,active,medium,9,Tunis
718,Sfax_Male,web,0.5605200685047742,active,high,1,Sousse
719,Tunis_Female,web,0.590230661483585,active,low,4,Sfax
720,Sousse_Male,mobile,0.3815753278847307,active,high,7,Sousse
721,Tunis_Female,web,0.35896214228767176,active,high,4,Tunis
722,Djerba_Male,branch,0.5047089902995603,active,high,5,Djerba
723,Djerba_Female,mobile,0.32744697732588196,active,medium,5,Djerba
724,Sfax_Male,mobile,0.610668708969621,active,medium,5,Sfax
725,Tunis_Female,mobile,0.6438361661090956,active,medium,1,Sousse
726,Sousse_Male,mobile,0.47554299830124924,active,low,10,Tunis
